"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Late Response","Correct Selection","Same Face","Response Time","Time Interval"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","1","575.7719874382019","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","0","571.0970163345337","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","1","660.5640053749084","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","0","527.1160006523132","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","1","512.0760202407837","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","0","746.9189763069153","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","1","626.8199682235718","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","1","612.2730374336243","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","0","581.5539956092834","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","0","0","776.2830257415771","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","0","524.3209600448608","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","No Distraction",,"0","1","1","720.4949855804443","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","0","842.6989912986755","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","0","1","861.8720173835754","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","1","907.6539874076843","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"1","0","0","N/A","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","0","0","1020.0430154800415","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","1","923.4800338745117","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","1","634.4339847564697","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","0","731.128990650177","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","1","859.604001045227","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"1","0","1","N/A","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","1","925.5940318107605","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","1","764.0700340270996","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","0","747.0940351486206","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","0","796.2290048599243","5000"
"53ee9e7bb6145efe03ef3afe","BLUE-00064","2014-08-15T16:57:46-0700",,"FEMALE","RIGHT","2014-08-15T16:49:23-0700","Age Interruption",,"0","1","0","795.2439785003662","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","Ignore Distraction",,"1","0","1","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","1","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","0","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"0","1","1","1226.116955280304","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"0","0","1","289.77298736572266","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","0","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"0","1","0","415.79198837280273","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","0","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","1","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","0","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"0","0","1","256.33400678634644","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","1","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"0","1","0","174.64900016784668","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","0","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"0","0","1","434.9660277366638","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"1","0","1","N/A","5000"
"542cceabb6145e696a2dcd89","GREEN-00085","2014-10-01T23:03:54-0500",,"FEMALE","RIGHT","2014-10-01T23:01:14-0500","No Distraction",,"0","0","1","1115.069031715393","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","Ignore Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","Ignore Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","Ignore Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","0","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","1","N/A","5000"
"54b5331ab6145e6077a9200b","GREEN-00196","2015-01-13T10:00:42-0500",,,,"2014-12-16T18:34:22-0500","No Distraction",,"1","0","0","N/A","5000"
"555541a7b6145ebb72abc306","BLUE-00224","2015-05-14T20:45:27-0400",,"FEMALE","RIGHT","2015-05-14T20:43:16-0400","No Distraction",,"1","0","1","N/A","5000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","0","0","572.8060007095337","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","780.676007270813","6400"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","857.6920032501221","6300"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","811.788022518158","6200"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","878.525972366333","6100"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","1139.8530006408691","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","0","1","857.4180006980896","5900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","697.3180174827576","6300"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","859.1979742050171","6200"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","750.4850029945374","6100"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","708.0540060997009","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","993.1730031967163","5900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","867.1960234642029","5800"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","800.6359934806824","5700"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","0","1","810.7160329818726","5600"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","750.4979968070984","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","791.3500070571899","5900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","0","1","1016.1010026931763","5800"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","690.2740001678467","6200"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","707.9820036888123","6100"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","0","1","752.348005771637","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","673.554003238678","6400"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","738.8740181922913","6300"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","1","755.6080222129822","6200"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Ignore Distraction",,"0","1","0","793.9680218696594","6100"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","777.2639989852905","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","713.9900326728821","5900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","718.4690237045288","5800"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","572.4819898605347","5700"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","721.3189601898193","5600"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","598.812997341156","5500"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","723.6619591712952","5400"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","735.5050444602966","5300"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","747.1759915351868","5200"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","758.122980594635","5100"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","630.6229829788208","5000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","764.0770077705383","4900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","1140.667974948883","4800"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","610.6039881706238","4700"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","798.6339926719666","4600"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","803.5889863967896","4500"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","722.8420376777649","4400"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","855.4280400276184","4300"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","583.2780003547668","4200"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","700.1569867134094","4100"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","686.7559552192688","4000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","0","789.8110151290894","3900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","604.5729517936707","3800"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","635.2110505104065","3700"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","No Distraction",,"0","1","1","690.7779574394226","3600"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","0","1016.5390372276306","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","0","805.1990270614624","5900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","0","930.141031742096","5800"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","1188.0870461463928","5700"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","0","1","934.6610307693481","5600"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","815.2060508728027","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","0","0","969.3599939346313","5900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","0","841.5519595146179","6300"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","0","1092.2099947929382","6200"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","652.1720290184021","6100"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","968.9069986343384","6000"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","977.0309925079346","5900"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","865.6660318374634","5800"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","0","1021.3199853897095","5700"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","1022.3970413208008","5600"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","0","838.7100100517273","5500"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","864.0089631080627","5400"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","1","1","818.2379603385925","5300"
"53aa0ae2b6145ec6371cb2f3","GREEN-09998","2014-06-24T16:33:52-0700",,"MALE","LEFT","2014-06-24T15:25:28-0700","Age Interruption",,"0","0","1","852.3050546646118","5200"
